vasp_name,address,chain,address_type,source_name,source_url,source_type,source_reference,verification_status,confidence,confidence_score,first_verified_at,last_verified_at,notes
Bybit,0xf89d7b9c37508373b2f9119df50b460256770047,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #71,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #71
Bybit,TSXFhYzrFvdT6sHaBU3GP1mPg4CSAfhx9N,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #71,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #71
Bybit,0xf89d7b9c37508373b2f9119df50b460256770048,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #72,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #72
Bybit,TLLQ1PPNDvdjp677GZZWDb1deaCk9PkpgQ,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #72,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #72
Bybit,0xf89d7b9c37508373b2f9119df50b460256770049,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #73,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #73
Bybit,TYWHSQ33WzZ2NhsS9wa2NPFB7mn8dUUd8K,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #73,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #73
Bybit,0xf89d7b9c37508373b2f9119df50b46025677004a,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #74,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #74
Bybit,TH36TtxUWYApw4J8VksXLGVbiPvZBawe3y,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #74,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #74
Bybit,0xf89d7b9c37508373b2f9119df50b46025677004b,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #75,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #75
Bybit,TYni6xT4GPMLHZftTy8F6q32sDm8SvAioV,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #75,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #75
Bybit,0xf89d7b9c37508373b2f9119df50b46025677004c,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #76,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #76
Bybit,TEDbHbve5fj9DKQNfygH6YHAAJzvJ6PahY,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #76,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #76
Bybit,0xf89d7b9c37508373b2f9119df50b46025677004d,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #77,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #77
Bybit,TMZ1wQRVBFzxmQrY6zLijgukgMMZFi4JE8,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #77,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #77
Bybit,0xf89d7b9c37508373b2f9119df50b46025677004e,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #78,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #78
Bybit,TRUkQL9AcKvdhbftaxKS6P3D82FqwnX4VX,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #78,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #78
Bybit,0xf89d7b9c37508373b2f9119df50b46025677004f,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #79,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #79
Bybit,TSTjf2sGhmD1xt14fc5z6MAn3w3H63weyq,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #79,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #79
Bybit,0xf89d7b9c37508373b2f9119df50b460256770050,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #80,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #80
Bybit,TE31mtaZHByXGXQpahR6drQSvoeMQrZ5jD,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #80,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #80
Bybit,0xf89d7b9c37508373b2f9119df50b460256770051,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #81,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #81
Bybit,TDPTqSq6aQvo6hvYeKPxb6izCJcmYbDkFR,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #81,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #81
Bybit,0xf89d7b9c37508373b2f9119df50b460256770052,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #82,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #82
Bybit,TSW914s4amP2FVq7zH4EK7HRiXmvaTS3e4,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #82,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #82
Bybit,0xf89d7b9c37508373b2f9119df50b460256770053,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #83,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #83
Bybit,TSFkgrGejgBqUjXmMDS16SVYs3pTWC7uj3,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #83,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #83
Bybit,0xf89d7b9c37508373b2f9119df50b460256770054,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #84,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #84
Bybit,TFXb6yzsDmnCuLshK1JgTN6cDEa5Q4PFb5,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #84,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #84
Bybit,0xf89d7b9c37508373b2f9119df50b460256770055,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #85,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #85
Bybit,TUmdKazbGb6a3CqewMn2MTwUY1biX5U2Gb,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #85,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #85
Bybit,0xf89d7b9c37508373b2f9119df50b460256770056,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #86,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #86
Bybit,TNwjkQLeLZmG7QCNv1SBk94aLPiVHquHgT,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #86,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #86
Bybit,0xf89d7b9c37508373b2f9119df50b460256770057,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #87,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #87
Bybit,TNjpQGtKFq98ihceUSS1CvQZtpNyckcjpD,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #87,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #87
Bybit,0xf89d7b9c37508373b2f9119df50b460256770058,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #88,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #88
Bybit,TRJiC8BixsRgTmrsFMgqtdD6XBN8yjeajL,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #88,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #88
Bybit,0xf89d7b9c37508373b2f9119df50b460256770059,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #89,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #89
Bybit,TUpAvbx3WtRCfgAQgnyDyd6KivZYot9zku,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #89,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #89
Bybit,0xf89d7b9c37508373b2f9119df50b46025677005a,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #90,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #90
Bybit,TN4DkPYZvpx3pkV1JAJYCHMcPGYgi6BnnY,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #90,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #90
Bybit,0xf89d7b9c37508373b2f9119df50b46025677005b,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #91,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #91
Bybit,TXpw6HEJtvzGr3KNMEdcxgoJEPfZtwwojA,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #91,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #91
Bybit,0xf89d7b9c37508373b2f9119df50b46025677005c,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #92,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #92
Bybit,TQ3cYw8aBMV2iu7ewDLbVgq3Yg9ceoCULy,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #92,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #92
Bybit,0xf89d7b9c37508373b2f9119df50b46025677005d,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #93,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #93
Bybit,TVMwJRWAsxuLgs68YVNxSEYpVbWN9VKNwC,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #93,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #93
Bybit,0xf89d7b9c37508373b2f9119df50b46025677005e,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #94,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #94
Bybit,TW9FP2qWAVPyb6Mub5Hwd842eUuHDYxMWe,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #94,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #94
Bybit,0xf89d7b9c37508373b2f9119df50b46025677005f,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #95,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #95
Bybit,THieQRpN6wbeTRwPE1sLTNgvfcYW9ou5zN,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #95,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #95
Bybit,0xf89d7b9c37508373b2f9119df50b460256770060,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #96,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #96
Bybit,TKH5o47hGsGPaYXYkwyr3r8Vh3acA2Kwp6,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #96,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #96
Bybit,0xf89d7b9c37508373b2f9119df50b460256770061,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #97,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #97
Bybit,TBnneNKJT8PZf7HZgqubrEnLNM5BnL8n7z,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #97,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #97
Bybit,0xf89d7b9c37508373b2f9119df50b460256770062,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #98,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #98
Bybit,TUGf1iP8dCfSt7RbdmigS8DZxhLmMGjJeu,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #98,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #98
Bybit,0xf89d7b9c37508373b2f9119df50b460256770063,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #99,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #99
Bybit,TUjCzsfbJzFfLp7gYWTJDUwH7ENbKZBf11,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #99,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #99
Bybit,0xf89d7b9c37508373b2f9119df50b460256770064,ethereum,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Proof of Reserves Cluster #100,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Reserve Collector #100
Bybit,TR2mcevxQKaM2HiYrPu7RVZx9uRaMyFjDR,tron,deposit,Bybit Proof of Reserves,https://defillama.com/cex/bybit,VASP official source,Bybit Tron USDT Sweeper #100,verified,HIGH,95.0,2024-03-15 00:00:00,2026-08-25 00:00:00,Bybit Tron USDT Sweeper #100
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff0001,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #1,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #1
KuCoin,TTrW1ct9owEt3fNA1BiwEnpyP9RzUUYkMx,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #1,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #1
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff0002,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #2,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #2
KuCoin,THLffbYj1PbhD6cqo2T6ZjvrFVdMbM6NqQ,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #2,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #2
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff0003,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #3,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #3
KuCoin,TUDYo4vC4xxe5CJfFNq3VeksGtDfDMXvq8,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #3,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #3
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff0004,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #4,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #4
KuCoin,TGp6XtnUWjhjcGUsbruanNvZEQRrKtdVon,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #4,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #4
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff0005,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #5,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #5
KuCoin,TAQW3Z6FWVqG2RhEWEEMEHWtYBUQi1Juvb,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #5,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #5
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff0006,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #6,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #6
KuCoin,TW8UwcH774suCTfFeWpFX2JNv9R5qTjtN1,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #6,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #6
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff0007,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #7,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #7
KuCoin,TDn3E5AEAbwWGGcJE7fHALmbWGPVWHLum7,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #7,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #7
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff0008,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #8,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #8
KuCoin,TGPxx9ru7uM9wCpQ9zSsmUvTbd2GZcBjZ2,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #8,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #8
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff0009,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #9,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #9
KuCoin,TRv87rGLXDHhaq7Dkcp3vRQ3wNRLdim4uf,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #9,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #9
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff000a,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #10,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #10
KuCoin,TNGcChwAd3N76gYgN2D12MDoNPHaeYukwc,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #10,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #10
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff000b,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #11,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #11
KuCoin,TCyZGq9ZLwFQM2nm5St1Akzqo4U3jrXud8,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #11,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #11
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff000c,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #12,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #12
KuCoin,TTzWoBXn14u3713UJe7Go4kuiwWdN7JZVs,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #12,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #12
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff000d,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #13,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #13
KuCoin,TMrzRHpRfW2tEJTU1gnWUbgFMeooBn3FYz,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #13,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #13
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff000e,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #14,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #14
KuCoin,TSEFSuaygB9UP38UgfzuydfvjpLJYhaUqu,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #14,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #14
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff000f,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #15,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #15
KuCoin,TLu2q5gSfDmPgtEKKwZAh36QANMzbFJtMA,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #15,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #15
KuCoin,0xd6216fc19db775df9777a4ceba03513364ff0010,ethereum,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Proof of Reserves #16,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Forwarding Vault #16
KuCoin,TCHsxZzMjdJC4eoe5Vi38hsr3GnMov4WdG,tron,deposit,KuCoin Proof of Reserves,https://defillama.com/cex/kucoin,VASP official source,KuCoin Tron USDT Sweeper #16,verified,HIGH,94.0,2024-02-10 00:00:00,2026-08-25 00:00:00,KuCoin Tron USDT Sweeper #16
